lg_id	lg_name	n_members	ward_name	ward_num
LG-12006	Minuwangoda PS	1	Kehelbaddara	24
LG-12006	Minuwangoda PS	1	Dombawala	25
LG-12006	Minuwangoda PS	1	Doranagoda	26
LG-12006	Minuwangoda PS	1	Asgiriya	27
LG-12006	Minuwangoda PS	1	Asgiriwalpola	28
LG-12014	Attanagalla PS	1	Eluwapitiya	1
LG-12014	Attanagalla PS	1	Veyangoda	2
LG-12014	Attanagalla PS	1	Udammita Thalgasmote	3
LG-12014	Attanagalla PS	2	Nittambuwa	4
LG-12014	Attanagalla PS	1	Parana Veyangoda	5
LG-12014	Attanagalla PS	1	Dadagamuwa	6
LG-12014	Attanagalla PS	1	Magalegoda	7
LG-12014	Attanagalla PS	1	Bemmulla	8
LG-12014	Attanagalla PS	1	Raniswala	9
LG-12014	Attanagalla PS	2	Katuwasgoda	10
LG-12014	Attanagalla PS	2	Thihariya	11
LG-12014	Attanagalla PS	1	Kattota	12
LG-12014	Attanagalla PS	2	Ranpokunagama	13
LG-12014	Attanagalla PS	1	Ellakkala	14
LG-12014	Attanagalla PS	1	Attanagalla	15
LG-12014	Attanagalla PS	1	Palkumbura	16
LG-12014	Attanagalla PS	1	Alawala	17
LG-12014	Attanagalla PS	1	Urapola	18
LG-12014	Attanagalla PS	2	Mathalana	19
LG-12014	Attanagalla PS	1	Ogodapola	20
LG-12014	Attanagalla PS	1	Bonegala	21
LG-12014	Attanagalla PS	1	Koskandawala	22
LG-12014	Attanagalla PS	1	Paranagama	23
LG-12014	Attanagalla PS	1	Kahatovita	24
LG-12014	Attanagalla PS	1	Bopagama	25
LG-12012	Gampaha PS	1	Makevita	1
LG-12012	Gampaha PS	1	Akaravita	2
LG-12012	Gampaha PS	1	Thibbotugoda	3
LG-12012	Gampaha PS	1	Bulugahagoda	4
LG-12012	Gampaha PS	1	Bollatha	5
LG-12012	Gampaha PS	1	Galahitiyawa	6
LG-12012	Gampaha PS	1	Ganemulla	7
LG-12012	Gampaha PS	1	Pahala Yagoda	8
LG-12012	Gampaha PS	1	Oruthota	9
LG-12012	Gampaha PS	1	Mudungoda	10
LG-12012	Gampaha PS	1	Rathupaswala	11
LG-12012	Gampaha PS	1	Belummahara	12
LG-12012	Gampaha PS	1	Ihala Yagoda	13
LG-12012	Gampaha PS	1	Kossinna	14
LG-12012	Gampaha PS	1	Katuwalamulla	15
LG-12012	Gampaha PS	1	Parakandeniya	16
LG-12012	Gampaha PS	1	Amunugoda	17
LG-12012	Gampaha PS	1	Pahala Imbulgoda	18
LG-12012	Gampaha PS	1	Ihala Imbulgoda	19
LG-12012	Gampaha PS	1	Nedungamuwa	20
LG-12012	Gampaha PS	1	Weliweriya	21
LG-12012	Gampaha PS	1	Embaraluwa	22
LG-12010	Ja-Ela PS	1	Dandugama	1
LG-12010	Ja-Ela PS	1	Kudahakapola South	2
LG-12010	Ja-Ela PS	1	Gallawatta	3
LG-12010	Ja-Ela PS	1	Mahawatta	4
LG-12010	Ja-Ela PS	1	Ekala	5
LG-12010	Ja-Ela PS	1	Nivandama	6
LG-12010	Ja-Ela PS	1	Bandigoda	7
LG-12010	Ja-Ela PS	1	Alexendrawatta	8
LG-12010	Ja-Ela PS	1	Maeliya	9
LG-12010	Ja-Ela PS	1	Indiminna	10
LG-12010	Ja-Ela PS	1	Dolahena	11
LG-12010	Ja-Ela PS	1	Polpitimookalana	12
LG-12010	Ja-Ela PS	1	Batuwatta	13
LG-12010	Ja-Ela PS	1	Narangodapaluwa	14
LG-12010	Ja-Ela PS	1	Walpola	15
LG-12010	Ja-Ela PS	1	Jayasrigama	16
LG-12010	Ja-Ela PS	1	Hapugoda	17
LG-12010	Ja-Ela PS	1	Rilavulla	18
LG-12010	Ja-Ela PS	1	Kandana	19
LG-12010	Ja-Ela PS	1	Nagoda	20
LG-12010	Ja-Ela PS	1	Jayasamarugama	21
LG-12010	Ja-Ela PS	1	Peralanda	22
LG-12010	Ja-Ela PS	1	Ragama	23
LG-12010	Ja-Ela PS	1	Podiveekumbura	24
LG-12010	Ja-Ela PS	1	Ketagewatta	25
LG-12010	Ja-Ela PS	1	Dambuwa	26
LG-12016	Mahara PS	1	Pilikuttuwa	1
LG-12016	Mahara PS	1	Warapalana	2
LG-12016	Mahara PS	1	Maligathenna	3
LG-12016	Mahara PS	1	Malwathuhiripitiya	4
LG-12016	Mahara PS	1	Siwralumulla	5
LG-12016	Mahara PS	1	Etikehelgalla	6
LG-12016	Mahara PS	1	Vilimbula	7
LG-12016	Mahara PS	1	Kirikitta	8
LG-12016	Mahara PS	1	Naranwala	9
LG-12016	Mahara PS	1	Udupila	10
LG-12016	Mahara PS	1	Gonahena East	11
LG-12016	Mahara PS	1	Webada	12
LG-12016	Mahara PS	1	Kirillawala	13
LG-12016	Mahara PS	1	Sooriyapaluwa North	14
LG-12016	Mahara PS	1	Kendaliyeddapaluwa East	15
LG-12016	Mahara PS	1	Kendaliyeddapaluwa North	16
LG-12016	Mahara PS	1	Kendaliyeddapaluwa West	17
LG-12016	Mahara PS	1	Mahara Nugegoda	18
LG-12016	Mahara PS	1	Sooriyapaluwa South	19
LG-12016	Mahara PS	1	Rammuthugala	20
LG-12016	Mahara PS	1	Gonahena West	21
LG-12016	Mahara PS	1	Eldeniya	22
LG-12016	Mahara PS	1	Ihala Karagahamuna South	23
LG-12016	Mahara PS	1	Ihala Karagahamuna North	24
LG-12016	Mahara PS	1	Neligama	25
LG-12016	Mahara PS	1	Pahala Karagahamuna	26
LG-12016	Mahara PS	1	Kirimetiyagara	27
LG-12016	Mahara PS	1	Dalupitiya	28
LG-12016	Mahara PS	1	Nathuduwa	29
LG-12016	Mahara PS	1	Enderamulla	30
LG-12016	Mahara PS	2	Enderamulla 1	31
LG-12016	Mahara PS	1	Gongithota	32
LG-12015	Dompe PS	1	Wathurugama	1
LG-12015	Dompe PS	1	Diyawala	2
LG-12015	Dompe PS	1	Millathe	3
LG-12015	Dompe PS	1	Udagama	4
LG-12015	Dompe PS	1	Meethirigala	5
LG-12015	Dompe PS	1	Kirindiwela	6
LG-12015	Dompe PS	1	Radawana	7
LG-12015	Dompe PS	1	Nedungolla	8
LG-12015	Dompe PS	1	Pepiliyawala	9
LG-12015	Dompe PS	1	Ganihigama	10
LG-12015	Dompe PS	1	Dangalla	11
LG-12015	Dompe PS	1	Pugoda	12
LG-12015	Dompe PS	1	Pelpita	13
LG-12015	Dompe PS	1	Mandawala	14
LG-12015	Dompe PS	1	Keragala	15
LG-12015	Dompe PS	1	Demalagama	16
LG-12015	Dompe PS	1	Kalukondayawa	17
LG-12015	Dompe PS	1	Dekatana	18
LG-12015	Dompe PS	1	Pelahela	19
LG-12015	Dompe PS	1	Lunugama	20
LG-12015	Dompe PS	1	Giridara	21
LG-12015	Dompe PS	1	Samanabedda	22
LG-12015	Dompe PS	1	Iddamaldeniya	23
LG-12015	Dompe PS	1	Dompe	24
LG-12015	Dompe PS	1	Mapitigama	25
LG-12019	Biyagama PS	1	Pahala Biyanvila	1
LG-12019	Biyagama PS	1	Ihala Biyanvila North	2
LG-12019	Biyagama PS	1	Ihala Biyanvila Central	3
LG-12019	Biyagama PS	1	Mawaramandiya	4
LG-12019	Biyagama PS	1	Makola North Ihala	5
LG-12019	Biyagama PS	1	Pahala Biyanvila West	6
LG-12019	Biyagama PS	1	Makola North Pahala	7
LG-12019	Biyagama PS	1	Makola North Central	8
LG-12019	Biyagama PS	1	Makola South Ihala	9
LG-12019	Biyagama PS	1	Heiyanthuduwa North	10
LG-12019	Biyagama PS	1	Siyambalape North	11
LG-12019	Biyagama PS	1	Meegahawatta	12
LG-12019	Biyagama PS	1	Siyampalape watta	13
LG-12019	Biyagama PS	1	Delgoda	14
LG-12019	Biyagama PS	1	Kanduboda	15
LG-12019	Biyagama PS	1	Yatihena	16
LG-12019	Biyagama PS	1	Siyambalape South	17
LG-12019	Biyagama PS	1	Heiyanthuduwa East	18
LG-12019	Biyagama PS	1	Sapugaskanda	19
LG-12019	Biyagama PS	1	Gonawala East	20
LG-12019	Biyagama PS	1	Pamunuvila	21
LG-12019	Biyagama PS	1	Gonawala West	22
LG-12019	Biyagama PS	1	Gonawala Central	23
LG-12019	Biyagama PS	1	Bollegala	24
LG-12019	Biyagama PS	1	Pattivila	25
LG-12019	Biyagama PS	1	Mabima	26
LG-12019	Biyagama PS	1	Heiyanthuduwa	27
LG-12019	Biyagama PS	1	Biyagama South West	28
LG-12019	Biyagama PS	1	Biyagama North East	29
LG-12019	Biyagama PS	1	Yabaraluwa	30
LG-12019	Biyagama PS	1	Malwana	31
LG-12019	Biyagama PS	1	Walgama East	32
LG-12017	Kelaniya PS	2	Hunupitiya North	1
LG-12017	Kelaniya PS	1	Nahena	2
LG-12017	Kelaniya PS	1	Eriyawetiya	3
LG-12017	Kelaniya PS	1	Kiribathgoda	4
LG-12017	Kelaniya PS	1	Thalawathuhenpita North	5
LG-12017	Kelaniya PS	1	Thalawathuhenpita South	6
LG-12017	Kelaniya PS	1	Warakanatta	7
LG-12017	Kelaniya PS	1	Weweldoowa	8
LG-12017	Kelaniya PS	1	Hunupitiya East	9
LG-12017	Kelaniya PS	1	Wanawasala West	10
LG-12017	Kelaniya PS	1	Wanawasala East	11
LG-12017	Kelaniya PS	1	Dippitigoda	12
LG-12017	Kelaniya PS	1	Himbutuwelgoda	13
LG-12017	Kelaniya PS	1	Dalugama	14
LG-12017	Kelaniya PS	1	Dalugamgoda	15
LG-12017	Kelaniya PS	1	Koholvila	16
LG-12017	Kelaniya PS	1	Galborella	17
LG-12017	Kelaniya PS	1	Wedamulla	18
LG-12017	Kelaniya PS	1	Pethiyagoda	19
LG-12017	Kelaniya PS	1	Mewella	20
LG-12017	Kelaniya PS	1	Pilapitiya	21
LG-12017	Kelaniya PS	1	Sinharamulla North	22
LG-12017	Kelaniya PS	1	Kelaniya	23
LG-13002	Panadura UC	1	Walana	1
LG-13002	Panadura UC	1	Udahamulla	2
LG-13002	Panadura UC	1	Pattiya  North	3
LG-13002	Panadura UC	1	Kadaweediya	4
LG-13002	Panadura UC	1	Walapala Pattiya	5
LG-13002	Panadura UC	1	Wekada  North	6
LG-13002	Panadura UC	1	Wekada  West	7
LG-13002	Panadura UC	1	Pattiya  South	8
LG-13002	Panadura UC	1	Nalluruwa North	9
LG-13002	Panadura UC	1	Nalluruwa	10
LG-13005	Horana UC	1	Galedandugoda	1
LG-13005	Horana UC	1	Horana  North	2
LG-13005	Horana UC	1	Munagama  West	3
LG-13005	Horana UC	1	Horana  South	4
LG-13005	Horana UC	1	Horana East	5
LG-13005	Horana UC	1	Wewala West	6
LG-13005	Horana UC	1	Halthotiyawatta	7
LG-13010	Kalutara UC	1	Deshasthra Kalutara - West	1
LG-13010	Kalutara UC	1	Vidyasara	2
LG-13010	Kalutara UC	1	Deshasthra - Thotupola	3
LG-13010	Kalutara UC	1	Etanamadala	4
LG-13010	Kalutara UC	1	Etawila	5
LG-13010	Kalutara UC	1	Welapura	6
LG-13010	Kalutara UC	1	Kalutara - South	7
LG-13010	Kalutara UC	1	Kalutara - North	8
LG-13010	Kalutara UC	1	Katukurunda  Kalapuwa	9
LG-13010	Kalutara UC	1	Wettumakada	10
LG-13010	Kalutara UC	1	Mahawatta	11
LG-13010	Kalutara UC	1	Kuda Heenatiyangala	12
LG-13010	Kalutara UC	1	Maha Heenatiyangala	13
LG-13010	Kalutara UC	1	Kurunduwatta	14
LG-13010	Kalutara UC	1	Nagoda South	15
LG-13010	Kalutara UC	1	Weniwelketiya	16
LG-13010	Kalutara UC	1	Nagoda West	17
LG-13010	Kalutara UC	1	Kalamulla	18
LG-13010	Kalutara UC	1	Etagama	19
LG-13012	Beruwala UC	1	Polkotuwa	1
LG-13012	Beruwala UC	1	Akkaragoda	2
LG-13012	Beruwala UC	1	Cheenakotuwa (China Fort)	3
LG-13012	Beruwala UC	2	Kankanamgoda	4
LG-13012	Beruwala UC	1	Maligahena	5
LG-13012	Beruwala UC	1	Hettiyakanda	6
LG-13012	Beruwala UC	1	Maradana	7
LG-13012	Beruwala UC	1	Gorakaduwa	8
LG-13012	Beruwala UC	1	Mahagoda	9
LG-13001	Panadura PS	1	Horethuduwa	1
LG-13001	Panadura PS	1	Gorakana	2
LG-13001	Panadura PS	1	Paraththa	3
LG-13001	Panadura PS	1	Sarikkamulla	4
LG-13001	Panadura PS	2	Keselwaththa – Henamulla	5
LG-13001	Panadura PS	1	Diggala	6
LG-13001	Panadura PS	1	Thotawaththa	7
LG-13001	Panadura PS	1	Waththalpola	8
LG-13001	Panadura PS	1	Gorakapola	9
LG-13001	Panadura PS	1	Walana	10
LG-13001	Panadura PS	1	Ambalanduwa	11
LG-13001	Panadura PS	1	Bekkegama	12
LG-13001	Panadura PS	1	Galthude	13
LG-13001	Panadura PS	1	Hirana	14
LG-13001	Panadura PS	1	Malamulla	15
LG-13001	Panadura PS	1	Walapala	16
LG-13001	Panadura PS	1	Wekada - Eluwila	17
LG-13001	Panadura PS	1	Kaludewala	18
LG-13001	Panadura PS	1	Dibbedda	19
LG-13001	Panadura PS	1	Pinwaththa	20
LG-13001	Panadura PS	1	Thalpitiya North	21
LG-13001	Panadura PS	1	Thalpitiya South	22
LG-13001	Panadura PS	1	Maha Wadduwa	23
LG-13001	Panadura PS	1	Wadduwa East	24
LG-13001	Panadura PS	1	Wadduwa  West	25
LG-13001	Panadura PS	1	Molligoda	26
LG-13003	Bandaragama PS	1	Kindelpitiya	1
LG-13003	Bandaragama PS	1	Aluthgama	2
LG-13003	Bandaragama PS	1	Gammanpila	3
LG-13003	Bandaragama PS	1	Kothalawala	4
LG-13003	Bandaragama PS	1	Raigama	5
LG-13003	Bandaragama PS	1	Weedagama	6
LG-13003	Bandaragama PS	1	Bandaragama	7
LG-13003	Bandaragama PS	1	Alubomulla	8
LG-13003	Bandaragama PS	1	Kuda Aruggoda	9
LG-13003	Bandaragama PS	1	Niwdawa	10
LG-13003	Bandaragama PS	1	Maha Aruggoda	11
LG-13003	Bandaragama PS	1	Pinwala	12
LG-13003	Bandaragama PS	1	Mahawila	13
LG-13003	Bandaragama PS	1	Pamunugama	14
LG-13003	Bandaragama PS	1	Mahabellana	15
LG-13003	Bandaragama PS	1	Bolgoda	16
LG-13003	Bandaragama PS	1	Wevita	17
LG-13003	Bandaragama PS	1	Atulugama West	18
LG-13003	Bandaragama PS	1	Atulugama  East	19
LG-13003	Bandaragama PS	1	Kolamediriya	20
LG-13004	Horana PS	1	Halapitiya	1
LG-13004	Horana PS	1	Godigamuwa	2
LG-13004	Horana PS	1	Palannoruwa	3
LG-13004	Horana PS	1	Olaboduwa	4
LG-13004	Horana PS	1	Thalagala	5
LG-13004	Horana PS	1	Kahatapitiya	6
LG-13004	Horana PS	1	Millewa	7
LG-13004	Horana PS	1	Kotigamgoda	8
LG-13004	Horana PS	1	Kindelpitiya	9
LG-13004	Horana PS	1	Meewanapalana	10
LG-13004	Horana PS	1	Pelpitigoda	11
LG-13004	Horana PS	1	Handapangoda	12
LG-13004	Horana PS	1	Arakawila	13
LG-13004	Horana PS	1	Kurana	14
LG-13004	Horana PS	2	Maha Ingiriya	15
LG-13004	Horana PS	1	Urugala	16
LG-13004	Horana PS	1	Ingiriya	17
LG-13004	Horana PS	1	Maputugala	18
LG-13004	Horana PS	1	Wagawaththa	19
LG-13004	Horana PS	1	Gurugoda	20
LG-13004	Horana PS	1	Uduwa	21
LG-13004	Horana PS	1	Kananwila	22
LG-13004	Horana PS	1	Batuwita	23
LG-13004	Horana PS	1	Kumbuka	24
LG-13004	Horana PS	1	Pokunuwita	25
LG-13004	Horana PS	1	Kulupana	26
LG-13004	Horana PS	1	Midellamulahena	27
LG-13004	Horana PS	1	Narthanagala	28
LG-13004	Horana PS	1	Wewala	29
LG-13007	Madurawala PS	1	Kandana	1
LG-13007	Madurawala PS	1	Bellapitiya	2
LG-13007	Madurawala PS	1	Remuna	3
LG-13007	Madurawala PS	1	Werawatta	4
LG-13007	Madurawala PS	1	Mahayala	5
LG-13007	Madurawala PS	1	Anguruwathota	6
LG-13007	Madurawala PS	1	Karannagoda	7
LG-13007	Madurawala PS	1	Nahalla	8
LG-13007	Madurawala PS	1	Warakagoda	9
LG-13006	Bulathsinhala PS	1	Naragala	1
LG-13006	Bulathsinhala PS	1	Kobawaka	2
LG-13006	Bulathsinhala PS	1	Egaloya	3
LG-13006	Bulathsinhala PS	1	Halwathura	4
LG-13006	Bulathsinhala PS	1	Delmella	5
LG-13006	Bulathsinhala PS	1	Amaragedara	6
LG-13006	Bulathsinhala PS	1	Bulathsinghala	7
LG-13006	Bulathsinhala PS	1	Gala hena	8
LG-13006	Bulathsinhala PS	1	Govinna	9
LG-13006	Bulathsinhala PS	1	Mahagama	10
LG-13006	Bulathsinhala PS	2	Kudaligama	11
LG-13006	Bulathsinhala PS	1	Polegoda	12
LG-13006	Bulathsinhala PS	1	Welgama	13
LG-13006	Bulathsinhala PS	1	Paragoda	14
LG-13014	Matugama PS	1	Yatadolawatta	1
LG-13014	Matugama PS	1	Bopitiya	2
LG-13014	Matugama PS	1	Panthiya	3
LG-13014	Matugama PS	1	Matugama North	4
LG-13014	Matugama PS	1	Matugama  West	5
LG-13014	Matugama PS	1	Mathugama East	6
LG-13014	Matugama PS	1	Owitigala	7
LG-13014	Matugama PS	1	Naravwila	8
LG-13014	Matugama PS	1	Aluthgamgoda	9
LG-13014	Matugama PS	1	Keeranthidiya	10
LG-13014	Matugama PS	1	Kotagedara	11
LG-13014	Matugama PS	1	Indigasthuduwa	12
LG-13014	Matugama PS	1	Bondupitiya	13
LG-13014	Matugama PS	1	Meegama Aandawala	14
LG-13014	Matugama PS	1	Walagedara  Kurudippita	15
LG-13014	Matugama PS	1	Lewwanduwa	16
LG-13014	Matugama PS	2	Welipenna	17
LG-13014	Matugama PS	1	Badugama	18
LG-13014	Matugama PS	1	Horawala	19
LG-13013	Dodangoda PS	1	Koholana	1
LG-13013	Dodangoda PS	1	Gamagoda	2
LG-13013	Dodangoda PS	1	Remunagoda	3
LG-13013	Dodangoda PS	1	Nebada	4
LG-13013	Dodangoda PS	2	Wellatha- Thebuwana	5
LG-13013	Dodangoda PS	1	Thudugala	6
LG-13013	Dodangoda PS	1	Bombuwala  North	7
LG-13013	Dodangoda PS	1	Bombuwala  South	8
LG-13013	Dodangoda PS	1	Dodangoda West	9
LG-13013	Dodangoda PS	1	Dodangoda West  North	10
LG-13013	Dodangoda PS	1	Dodangoda East	11
LG-13013	Dodangoda PS	1	Nehinna	12
LG-13013	Dodangoda PS	1	Puhambugoda	13
LG-13009	Kalutara PS	1	Gonaduwa	1
LG-13009	Kalutara PS	1	Moronthuduwa	2
LG-13009	Kalutara PS	1	Mawala	3
LG-13009	Kalutara PS	1	Melegama	4
LG-13009	Kalutara PS	1	Pohoddaramulla	5
LG-13009	Kalutara PS	1	Pothupitiya	6
LG-13009	Kalutara PS	1	Delduwa - Nugagoda	7
LG-13009	Kalutara PS	1	Kalapugama	8
LG-13009	Kalutara PS	1	Diyagama	9
LG-13009	Kalutara PS	1	Panapitiya	10
LG-13009	Kalutara PS	1	Uggalbada	11
LG-13009	Kalutara PS	1	Dediyawala	12
LG-13009	Kalutara PS	1	KudaWaskaduwa  East	13
LG-13009	Kalutara PS	1	KudaWaskaduwa  West	14
LG-13009	Kalutara PS	1	MahaWaskaduwa	15
LG-13009	Kalutara PS	1	Vilegoda North	16
LG-13009	Kalutara PS	1	Palathota	17
LG-13009	Kalutara PS	1	Kithulawa	18
LG-13009	Kalutara PS	1	Pularton	19
LG-13011	Beruwala PS	1	Payagala	1
LG-13011	Beruwala PS	1	Malegoda	2
LG-13011	Beruwala PS	1	Palayangoda	3
LG-13011	Beruwala PS	1	Pinidiyamulla	4
LG-13011	Beruwala PS	1	Pothuwila	5
LG-13011	Beruwala PS	1	Katukurundugahalanda	6
LG-13011	Beruwala PS	1	Halkandawila	7
LG-13011	Beruwala PS	1	Diyalagoda	8
LG-13011	Beruwala PS	2	Maggona	9
LG-13011	Beruwala PS	1	Magalkanda	10
LG-13011	Beruwala PS	1	Munhena	11
LG-13011	Beruwala PS	2	Ambepitiya	12
LG-13011	Beruwala PS	1	Walathara	13
LG-13011	Beruwala PS	1	Kalawila	14
LG-13011	Beruwala PS	1	Padagoda	15
LG-13011	Beruwala PS	1	Hettimulla	16
LG-13011	Beruwala PS	1	Moragalle	17
LG-13011	Beruwala PS	1	Kaluwamodara	18
LG-13011	Beruwala PS	1	Aluthgama	19
LG-13011	Beruwala PS	1	Dharga Town	20
LG-13011	Beruwala PS	1	Welipitiya	21
LG-13011	Beruwala PS	1	Malewana	22
LG-13011	Beruwala PS	1	Warapitiya	23
LG-13016	Palindanuwara PS	1	Bellana	1
LG-13016	Palindanuwara PS	2	Ilukpotha	2
LG-13016	Palindanuwara PS	1	Pelenda	3
LG-13016	Palindanuwara PS	1	Kelinkanda	4
LG-13016	Palindanuwara PS	1	Athwelthota	5
LG-13016	Palindanuwara PS	1	Morapitiya	6
LG-13016	Palindanuwara PS	1	Midalana	7
LG-13016	Palindanuwara PS	1	Baduraliya	8
LG-13016	Palindanuwara PS	1	Magura	9
LG-13016	Palindanuwara PS	1	Athale	10
LG-13016	Palindanuwara PS	1	Hadigalla	11
LG-13016	Palindanuwara PS	1	Ingurudaluwa	12
LG-13016	Palindanuwara PS	1	Boralugoda	13
LG-13015	Agalawatta PS	1	Pimbura	1
LG-13015	Agalawatta PS	1	Omatta	2
LG-13015	Agalawatta PS	1	Kakulandala	3
LG-13015	Agalawatta PS	1	Udawela	4
LG-13015	Agalawatta PS	1	Yatiyana	5
LG-13015	Agalawatta PS	1	Agalawatta	6
LG-13015	Agalawatta PS	1	Mulatiyana	7
LG-13015	Agalawatta PS	1	Kalupahana	8
LG-13015	Agalawatta PS	1	Kithulgoda	9
LG-13015	Agalawatta PS	1	Kevitiyagala	10
LG-13015	Agalawatta PS	1	Kurupita	11
LG-13015	Agalawatta PS	1	Rathmale	12
LG-13017	Walallawita PS	1	Iththepana	1
LG-13017	Walallawita PS	1	Lullbadduwa	2
LG-13017	Walallawita PS	1	Pannila	3
LG-13017	Walallawita PS	1	Moragala	4
LG-13017	Walallawita PS	1	Maddegama	5
LG-13017	Walallawita PS	1	Meegahathenna	6
LG-13017	Walallawita PS	1	Bothalawa	7
LG-13017	Walallawita PS	1	Ihala Hewessa	8
LG-13017	Walallawita PS	1	Pelawatta	9
LG-13017	Walallawita PS	1	Gorakaduwa	10
LG-13017	Walallawita PS	1	Makalandawa	11
LG-13017	Walallawita PS	1	Walallawita	12
LG-13017	Walallawita PS	1	Pareigama	13
LG-13017	Walallawita PS	1	Karapagala	14
LG-13008	Millaniya PS	1	Gungamuwa	1
LG-13008	Millaniya PS	1	Welikala	2
LG-13008	Millaniya PS	1	Yalagala	3
LG-13008	Millaniya PS	1	Halthota	4
LG-13008	Millaniya PS	1	Millaniya	5
LG-13008	Millaniya PS	1	Paragasthota	6
LG-13008	Millaniya PS	1	Pelpola	7
LG-13008	Millaniya PS	1	Batagoda	8
LG-13008	Millaniya PS	1	Weniwelpitiya	9
LG-13008	Millaniya PS	1	Uduwara	10
LG-13008	Millaniya PS	1	Galpatha	11
LG-13008	Millaniya PS	1	Yatawara	12
LG-21006	Kandy MC	1	Yatiwawala	1
LG-21006	Kandy MC	1	Senkadagala	2
LG-21006	Kandy MC	2	Galewatta	3
LG-21006	Kandy MC	2	Mawilmada	4
LG-21006	Kandy MC	1	Mahaweli Uyana	5
LG-21006	Kandy MC	1	Watapuluwa	6
LG-21006	Kandy MC	1	Wattaranthenna	7
LG-21006	Kandy MC	1	Mapanawathura	8
LG-21006	Kandy MC	1	Aniwatta Dodamwala	9
LG-21006	Kandy MC	1	Asgiriya	10
LG-21006	Kandy MC	1	Poornawatta West	11
LG-21006	Kandy MC	1	Mahaiyawa	12
LG-21006	Kandy MC	1	Aruppala	13
LG-21006	Kandy MC	1	Boowelikada	14
LG-21006	Kandy MC	1	Ampitiya	15
LG-21006	Kandy MC	1	Malwatta	16
LG-21006	Kandy MC	1	Deiyannewala	17
LG-21006	Kandy MC	2	Katukele	18
LG-21006	Kandy MC	1	Suduhumpola	19
LG-21006	Kandy MC	1	Mulgampala	20
LG-21006	Kandy MC	1	Bowala	21
LG-21006	Kandy MC	1	Gatambe	22
LG-21005	Wattegama UC	1	Udurawana	1
LG-21005	Wattegama UC	1	Dewalawaka	2
LG-21005	Wattegama UC	1	Nuwarathenna	3
LG-21005	Wattegama UC	1	Narandanda	4
LG-21005	Wattegama UC	1	Atalahagoda	5
LG-21005	Wattegama UC	1	Galadeniya	6
LG-21005	Wattegama UC	1	Yatirawana	7
LG-21005	Wattegama UC	1	Balahela	8
LG-21005	Wattegama UC	1	Pitiyegedara	9
LG-21015	Kadugannawa UC	1	Kadugannawa	1
LG-21015	Kadugannawa UC	1	Naulla	2
LG-21015	Kadugannawa UC	1	Kadawathgama	3
LG-21015	Kadugannawa UC	1	Kandangama	4
LG-21015	Kadugannawa UC	1	Madarangoda	5
LG-21015	Kadugannawa UC	1	Arambegama	6
LG-21015	Kadugannawa UC	1	Ilukwatta	7
LG-21015	Kadugannawa UC	1	Pilimathalawa	8
LG-21015	Kadugannawa UC	1	Govindala	9
LG-21019	Gampola UC	1	Kahatapitiya	1
LG-21019	Gampola UC	1	Kirinda	2
LG-21019	Gampola UC	1	Udovita	3
LG-21019	Gampola UC	1	Bothalapitiya	4
LG-21019	Gampola UC	1	Gampola East	5
LG-21019	Gampola UC	1	Mount Temple	6
LG-21019	Gampola UC	1	Keerapone	7
LG-21019	Gampola UC	1	Rathmalkaduwa	8
LG-21019	Gampola UC	1	Godagama	9
LG-21019	Gampola UC	1	Gampola West	10
LG-21019	Gampola UC	1	Polkumbura	11
LG-21019	Gampola UC	1	Illawatura	12
LG-21019	Gampola UC	1	Angammana West	13
LG-21019	Gampola UC	1	Angammana East	14
LG-21019	Gampola UC	1	Aregoda	15
LG-21019	Gampola UC	1	Kudamake	16
LG-21019	Gampola UC	1	Jayamalapuraya	17
LG-21022	Nawalapitiya UC	1	Dolosbage Road	1
LG-21022	Nawalapitiya UC	1	Gondennawa	2
LG-21022	Nawalapitiya UC	1	Beyly Road	3
LG-21022	Nawalapitiya UC	1	Panithudumulla Soysakele	4
LG-21022	Nawalapitiya UC	1	Panithudumulla Ihala	5
LG-21022	Nawalapitiya UC	1	Handungalawatta	6
LG-21022	Nawalapitiya UC	1	Jayasundare	7
LG-21022	Nawalapitiya UC	1	Godamuduna Soysakele	8
LG-21022	Nawalapitiya UC	1	IDH Mahakumbura	9
LG-21001	Thumpane PS	1	Galabawa	1
LG-21001	Thumpane PS	1	Uduwa	2
LG-21001	Thumpane PS	1	Naranwala	3
LG-21001	Thumpane PS	1	Damunugasthenna	4
LG-21001	Thumpane PS	1	Bananga	5
LG-21001	Thumpane PS	1	Kumburegama	6
LG-21001	Thumpane PS	1	Idamegama	7
LG-21001	Thumpane PS	1	Dehideniya	8
LG-21001	Thumpane PS	1	Galagedara	9
LG-21001	Thumpane PS	1	Minigamuwa	10
LG-21001	Thumpane PS	1	Welivita	11
LG-21001	Thumpane PS	1	Aludeniya	12
LG-21001	Thumpane PS	1	Dedunupitiya	13
LG-21001	Thumpane PS	1	Hatharaliyadda	14
LG-21001	Thumpane PS	1	Yaggala	15
LG-21001	Thumpane PS	1	Alagalla	16
LG-21001	Thumpane PS	1	Kolugala	17
LG-21001	Thumpane PS	1	Muruddeniya	18
LG-21013	Harispattuwa PS	1	Medawala	1
LG-21013	Harispattuwa PS	1	Attaragama	2
LG-21013	Harispattuwa PS	1	Gonigoda	3
LG-21013	Harispattuwa PS	1	Hedeniya	4
